time,open,high,low,close,volume
2023-02-07,46.74,47.43,45.79,46.23,731849
2023-02-08,46.55,46.55,45.54,46.23,286898
2023-02-09,46.42,46.42,45.6,45.6,164941
2023-02-10,45.67,45.92,44.97,44.97,342083
2023-02-13,44.03,45.04,43.47,44.35,394981
2023-02-14,44.41,44.72,44.09,44.22,124834
2023-02-15,44.35,44.66,44.09,44.35,174409
2023-02-16,44.6,44.79,44.41,44.66,162345
2023-02-17,44.53,44.97,44.47,44.79,207795
2023-02-20,44.91,45.86,44.91,45.86,313981
2023-02-21,45.86,46.36,45.6,45.86,332037
2023-02-22,45.6,45.6,44.91,44.91,252097
2023-02-23,44.66,44.79,43.78,44.03,474225
2023-02-24,44.16,44.41,43.72,44.03,245304
2023-02-27,43.78,43.78,42.52,43.09,357519
2023-02-28,43.6,43.73,42.96,43.28,109978
2023-03-01,42.51,43.41,42.39,43.41,214975
2023-03-02,43.41,43.92,43.41,43.85,107893
2023-03-03,43.85,44.05,42.83,42.83,159935
2023-03-06,43.66,43.66,42.77,42.77,132880
2023-03-07,43.41,43.41,42.77,43.02,85429
2023-03-08,42.51,43.53,42.51,43.41,133700
2023-03-09,43.41,43.66,43.28,43.41,257931
2023-03-10,43.28,43.6,43.22,43.53,285848
2023-03-13,43.28,44.3,43.28,43.79,247064
