time,open,high,low,close,volume
2023-03-07 07:00:00,73.84,73.84,71.88,73.84,121500
2023-03-08 07:00:00,73.74,74.49,71.69,74.49,213600
2023-03-09 07:00:00,74.02,74.49,73.56,74.39,160200
2023-03-10 07:00:00,73.56,74.02,72.9,73.56,149800
2023-03-13 07:00:00,74.49,75.33,74.11,74.67,443300
2023-03-14 07:00:00,75.42,75.6,74.58,75.14,276600
2023-03-15 07:00:00,75.6,75.6,74.67,75.23,263000
2023-03-16 07:00:00,75.42,75.42,73.56,74.95,326800
2023-03-17 07:00:00,74.95,74.95,72.62,73.56,153600
2023-03-20 07:00:00,74.39,75.42,73.56,74.49,480500
2023-03-21 07:00:00,75.33,75.33,73.09,73.56,246600
2023-03-22 07:00:00,74.02,74.02,72.72,73.46,221600
2023-03-23 07:00:00,72.9,73.37,72.62,73.09,169000
2023-03-24 07:00:00,73.18,73.56,72.72,73.56,140900
2023-03-27 07:00:00,73.56,73.56,72.53,72.81,203200
2023-03-28 07:00:00,72.81,73.0,71.79,72.44,419300
2023-03-29 07:00:00,72.44,72.44,70.86,71.69,343400
2023-03-30 07:00:00,73.37,73.37,71.51,72.35,331400
2023-03-31 07:00:00,72.44,73.0,72.07,72.35,406000
2023-04-03 07:00:00,72.62,72.62,71.23,71.51,758500
2023-04-04 07:00:00,71.69,72.25,71.04,71.32,790500
2023-04-05 07:00:00,71.6,72.44,71.32,71.97,1288500
2023-04-06 07:00:00,72.35,72.53,71.51,71.51,595800
2023-04-07 07:00:00,71.51,71.88,71.04,71.23,336400
2023-04-10 07:00:00,71.32,72.16,71.32,71.88,650500
2023-04-11 07:00:00,72.16,73.84,72.16,73.18,1031700
2023-04-12 07:00:00,73.56,73.56,72.53,72.53,605300
2023-04-13 07:00:00,72.62,73.0,71.6,71.69,407400
2023-04-14 07:00:00,72.25,72.62,71.97,72.25,596200
2023-04-17 07:00:00,72.25,73.46,72.25,72.72,693000
2023-04-18 07:00:00,73.09,74.02,72.44,72.81,943400
2023-04-19 07:00:00,73.09,73.18,72.25,72.62,303500
2023-04-20 07:00:00,73.09,73.09,71.69,71.97,287100
2023-04-21 07:00:00,72.44,72.72,71.32,71.69,399000
2023-04-24 07:00:00,71.51,71.97,71.23,71.23,193300
2023-04-25 07:00:00,71.23,71.69,70.3,70.3,378900
2023-04-26 07:00:00,70.3,70.58,68.9,70.39,648400
2023-04-27 07:00:00,70.67,71.42,69.55,70.48,373200
2023-04-28 07:00:00,70.58,71.69,69.83,71.69,409700
2023-05-04 07:00:00,71.69,71.69,70.76,70.86,268700
2023-05-05 07:00:00,71.51,71.69,70.76,70.95,191600
2023-05-08 07:00:00,70.95,71.23,70.58,70.67,223400
2023-05-09 07:00:00,71.23,71.23,70.2,70.39,195500
2023-05-10 07:00:00,70.39,70.58,69.92,70.02,332600
2023-05-11 07:00:00,70.02,70.58,69.65,69.83,341000
2023-05-12 07:00:00,69.83,70.02,69.27,69.83,353200
2023-05-15 07:00:00,69.83,70.3,69.83,70.02,225600
2023-05-16 07:00:00,70.02,70.11,69.37,69.37,206200
2023-05-17 07:00:00,69.09,69.65,69.09,69.46,196200
2023-05-18 07:00:00,69.46,69.46,68.44,68.44,395800
2023-05-19 07:00:00,68.72,68.72,67.5,67.5,329400
2023-05-22 07:00:00,67.88,67.97,67.04,67.13,283100
2023-05-23 07:00:00,68.25,68.44,67.13,67.22,636900
2023-05-24 07:00:00,67.69,67.69,66.48,66.57,437200
2023-05-25 07:00:00,66.39,66.85,66.11,66.29,389000
2023-05-26 07:00:00,66.95,67.13,66.39,67.04,296500
2023-05-29 07:00:00,67.13,67.41,66.2,66.48,276500
2023-05-30 07:00:00,66.48,66.85,66.02,66.2,497900
2023-05-31 07:00:00,66.29,66.39,65.92,66.02,328600
2023-06-01 07:00:00,66.02,66.2,65.27,65.46,357000
2023-06-02 07:00:00,66.02,67.97,65.55,67.97,779700
2023-06-05 07:00:00,69.18,69.18,67.97,68.62,553900
2023-06-06 07:00:00,68.06,68.34,67.41,67.78,633400
2023-06-07 07:00:00,67.78,67.78,66.95,67.6,767100
2023-06-08 07:00:00,67.6,67.78,67.04,67.22,511900
2023-06-09 07:00:00,67.79,67.79,67.13,67.6,715300
2023-06-12 07:00:00,67.32,68.07,67.04,68.07,579100
2023-06-13 07:00:00,68.35,69.95,68.26,68.82,1436700
2023-06-14 07:00:00,68.82,69.48,68.35,68.35,506900
2023-06-15 07:00:00,68.26,69.01,68.07,68.82,504900
2023-06-16 07:00:00,69.01,69.48,68.16,68.35,1005800
2023-06-19 07:00:00,68.26,68.35,66.85,67.88,864000
2023-06-20 07:00:00,67.88,67.88,66.66,67.88,1044200
2023-06-21 07:00:00,67.79,68.54,67.22,68.35,807300
2023-06-22 07:00:00,68.73,69.95,68.73,69.95,1305700
2023-06-23 07:00:00,69.95,71.26,69.67,71.17,1296800
2023-06-26 07:00:00,70.98,71.73,69.76,71.73,820900
2023-06-27 07:00:00,71.73,71.73,69.95,70.89,797700
2023-06-28 07:00:00,70.89,71.08,69.95,70.23,702400
2023-06-29 07:00:00,70.23,71.17,69.48,70.42,1116900
2023-06-30 07:00:00,70.6,70.6,69.29,70.42,1239300
2023-07-03 07:00:00,70.51,70.51,69.1,69.48,1031000
2023-07-04 07:00:00,69.48,69.67,69.1,69.48,852500
2023-07-05 07:00:00,69.76,70.32,69.2,69.2,1309300
2023-07-06 07:00:00,69.2,69.38,68.16,68.16,1152400
2023-07-07 07:00:00,68.16,68.73,67.41,67.41,1310100
2023-07-10 07:00:00,69.2,69.38,67.88,69.2,1085300
2023-07-11 07:00:00,69.2,70.23,69.2,69.95,1309300
2023-07-12 07:00:00,70.14,70.14,69.29,69.29,920500
2023-07-13 07:00:00,69.67,73.33,69.57,73.23,3894700
2023-07-14 07:00:00,75.3,75.3,73.14,73.7,1447100
2023-07-17 07:00:00,73.98,75.68,73.61,75.39,2521400
2023-07-18 07:00:00,74.92,75.49,74.17,74.83,1035100
2023-07-19 07:00:00,74.83,74.92,73.7,73.8,1017200
2023-07-20 07:00:00,73.89,74.08,73.23,74.08,701000
2023-07-21 07:00:00,74.36,75.77,73.89,75.11,1050100
2023-07-24 07:00:00,75.21,75.58,74.08,74.46,1348400
2023-07-25 07:00:00,74.64,76.05,74.17,75.58,1918100
2023-07-26 07:00:00,75.58,76.99,75.21,76.8,1611300
2023-07-27 07:00:00,76.8,76.8,75.3,75.96,988000
2023-07-28 07:00:00,76.24,77.74,76.24,77.55,1271700
2023-07-31 07:00:00,77.74,78.96,77.27,77.93,1245400
2023-08-01 07:00:00,77.83,78.3,76.05,76.05,2546300
2023-08-02 07:00:00,76.05,76.52,75.21,76.52,434600
2023-08-03 07:00:00,76.52,77.08,75.49,76.33,555500
2023-08-04 07:00:00,76.33,76.61,75.3,75.86,1237200
2023-08-07 07:00:00,75.96,77.18,75.68,77.18,618400
2023-08-08 07:00:00,77.55,77.55,75.96,76.43,578200
2023-08-09 07:00:00,76.43,76.43,75.39,75.39,596700
2023-08-10 07:00:00,75.39,75.58,74.08,74.17,1184900
2023-08-11 07:00:00,74.36,75.68,74.17,74.55,568900
2023-08-14 07:00:00,75.11,75.11,74.27,74.55,519100
2023-08-15 07:00:00,74.46,74.55,73.52,74.17,713400
2023-08-16 07:00:00,74.17,75.3,73.8,75.3,586800
2023-08-17 07:00:00,75.3,75.58,73.23,75.3,726900
2023-08-18 07:00:00,74.46,75.11,71.36,73.7,1087700
2023-08-21 07:00:00,74.64,74.64,72.3,74.17,550300
2023-08-22 07:00:00,74.17,74.17,72.39,73.7,545500
2023-08-23 07:00:00,73.33,73.7,72.39,72.76,329100
2023-08-24 07:00:00,72.58,73.42,72.58,73.23,258400
2023-08-25 07:00:00,73.05,73.8,72.58,73.52,593000
2023-08-28 07:00:00,74.08,74.64,73.52,74.64,456600
2023-08-29 07:00:00,75.11,75.96,74.64,75.49,768000
2023-08-30 07:00:00,75.58,75.86,75.02,75.77,506000
2023-08-31 07:00:00,75.58,76.33,75.58,75.58,728000
2023-09-05 07:00:00,76.14,76.24,75.3,75.58,346000
2023-09-06 07:00:00,76.05,76.14,75.49,76.14,721800
2023-09-07 07:00:00,77.08,80.09,76.52,79.06,1808500
2023-09-08 07:00:00,78.49,79.43,78.21,78.87,695300
2023-09-11 07:00:00,79.34,79.34,76.52,78.49,816700
2023-09-12 07:00:00,77.93,78.49,77.08,78.49,510000
2023-09-13 07:00:00,78.87,79.24,77.83,78.21,782500
2023-09-14 07:00:00,78.21,78.21,76.24,76.24,483400
2023-09-15 07:00:00,76.33,76.99,75.77,76.43,664600
2023-09-18 07:00:00,75.96,77.08,75.58,76.52,416600
2023-09-19 07:00:00,76.52,76.71,75.39,76.24,581800
2023-09-20 07:00:00,76.43,77.74,75.86,77.65,593500
2023-09-21 07:00:00,77.65,77.74,76.14,77.55,552700
2023-09-22 07:00:00,76.14,76.9,75.02,76.05,1001300
2023-09-25 07:00:00,76.52,76.52,74.64,74.92,574700
2023-09-26 07:00:00,74.46,75.11,73.7,73.7,570400
2023-09-27 07:00:00,73.7,74.83,73.23,74.27,413500
2023-09-28 07:00:00,74.17,74.17,73.52,73.7,332700
2023-09-29 07:00:00,73.7,74.55,73.7,73.98,136600
2023-10-02 07:00:00,73.98,75.58,73.7,74.08,270900
2023-10-03 07:00:00,74.55,74.55,72.76,72.76,442200
2023-10-04 07:00:00,72.67,73.23,72.39,72.86,332800
2023-10-05 07:00:00,73.42,73.61,72.95,73.05,155700
2023-10-06 07:00:00,73.42,73.42,72.76,73.23,195300
2023-10-09 07:00:00,74.17,75.49,73.33,75.11,560600
2023-10-10 07:00:00,76.05,76.43,74.46,74.64,473700
2023-10-11 07:00:00,75.21,75.39,74.92,75.39,300500
2023-10-12 07:00:00,75.68,76.24,75.11,75.11,315400
2023-10-13 07:00:00,75.11,75.49,74.46,74.92,286700
2023-10-16 07:00:00,75.68,75.68,74.55,75.02,520200
2023-10-17 07:00:00,75.11,75.21,74.27,74.27,216100
2023-10-18 07:00:00,74.17,74.17,70.89,72.3,640500
2023-10-19 07:00:00,72.3,72.86,71.26,71.26,569300
2023-10-20 07:00:00,71.64,72.59,71.17,71.55,265300
2023-10-23 07:00:00,72.02,72.02,70.5,70.5,421000
2023-10-24 07:00:00,70.98,71.17,70.22,70.98,282700
2023-10-25 07:00:00,70.98,71.74,70.5,70.5,353800
2023-10-26 07:00:00,70.22,70.22,68.32,70.22,904700
2023-10-27 07:00:00,70.03,70.22,68.89,69.84,343600
2023-10-30 07:00:00,69.84,69.84,68.89,69.18,218300
2023-10-31 07:00:00,69.27,69.27,67.85,68.32,481100
2023-11-01 07:00:00,67.85,68.42,67.47,68.32,293500
2023-11-02 07:00:00,68.51,70.22,68.51,70.03,374100
2023-11-03 07:00:00,70.98,71.07,70.03,70.03,1746500
2023-11-06 07:00:00,70.22,72.88,70.22,72.69,544600
2023-11-07 07:00:00,72.97,72.97,71.55,72.02,231100
2023-11-08 07:00:00,71.93,73.44,70.98,73.06,408600
2023-11-09 07:00:00,73.06,73.54,72.31,72.59,433300
2023-11-10 07:00:00,72.12,72.69,71.83,72.12,228700
2023-11-13 07:00:00,72.12,72.59,72.02,72.21,157100
2023-11-14 07:00:00,72.31,74.3,72.31,74.11,475500
2023-11-15 07:00:00,74.96,75.25,74.01,74.3,204500
2023-11-16 07:00:00,74.11,74.49,73.82,74.01,151400
2023-11-17 07:00:00,74.01,75.34,73.92,74.87,892000
2023-11-20 07:00:00,74.58,75.63,74.3,74.96,668700
2023-11-21 07:00:00,75.63,77.05,75.44,76.96,1009700
2023-11-22 07:00:00,76.58,77.24,76.48,77.05,641700
2023-11-23 07:00:00,77.14,77.9,76.39,76.67,1186300
2023-11-24 07:00:00,76.39,76.86,75.44,76.29,611800
2023-11-27 07:00:00,76.48,76.48,75.44,75.44,446200
2023-11-28 07:00:00,74.58,75.53,74.39,75.06,337100
2023-11-29 07:00:00,75.72,76.2,74.96,75.82,571100
2023-11-30 07:00:00,75.53,77.05,75.53,76.39,569300
2023-12-01 07:00:00,76.39,76.48,75.91,76.2,298700
2023-12-04 07:00:00,77.05,77.24,76.01,76.39,864200
2023-12-05 07:00:00,76.58,76.67,75.91,75.91,769300
2023-12-06 07:00:00,75.63,76.2,75.34,76.01,541300
2023-12-07 07:00:00,76.39,76.39,74.49,74.49,762900
2023-12-08 07:00:00,74.68,75.44,74.11,74.58,548700
2023-12-11 07:00:00,74.58,76.1,74.58,75.91,1005600
2023-12-12 07:00:00,76.39,76.39,75.72,76.2,535100
2023-12-13 07:00:00,76.2,77.33,76.1,76.29,1344900
2023-12-14 07:00:00,76.39,76.58,75.44,75.53,619800
2023-12-15 07:00:00,75.53,75.63,74.77,75.15,610600
2023-12-18 07:00:00,75.06,75.44,74.49,75.44,488000
2023-12-19 07:00:00,75.44,75.53,74.2,75.34,483600
2023-12-20 07:00:00,75.34,76.29,74.77,76.2,1108400
2023-12-21 07:00:00,76.39,79.99,76.29,79.61,3601600
2023-12-22 07:00:00,79.71,79.71,78.95,79.52,1341400
2023-12-25 07:00:00,79.71,80.85,79.52,80.18,1401800
2023-12-26 07:00:00,80.28,81.6,79.52,81.23,1596000
2023-12-27 07:00:00,81.04,81.42,80.85,80.94,1172500
2023-12-28 07:00:00,80.75,81.04,80.28,80.47,1405600
2023-12-29 07:00:00,80.18,81.6,79.9,81.6,1575200
2024-01-02 07:00:00,82.74,82.74,81.04,81.6,911400
2024-01-03 07:00:00,81.13,81.6,80.94,81.6,1047000
2024-01-04 07:00:00,81.6,81.89,80.28,80.28,827600
2024-01-05 07:00:00,80.28,80.66,78.85,79.14,1115800
2024-01-08 07:00:00,79.33,79.99,79.23,79.99,813500
2024-01-09 07:00:00,80.09,81.13,80.09,81.13,994500
2024-01-10 07:00:00,81.32,82.55,81.13,82.46,1496300
2024-01-11 07:00:00,82.46,83.31,81.04,81.8,1109800
2024-01-12 07:00:00,81.8,81.8,80.09,80.66,1051400
2024-01-15 07:00:00,80.66,81.04,80.18,80.18,903200
2024-01-16 07:00:00,80.18,81.98,80.09,81.98,954000
2024-01-17 07:00:00,82.27,84.45,81.89,84.07,2326400
2024-01-18 07:00:00,84.07,85.12,83.98,84.45,1713600
2024-01-19 07:00:00,84.45,85.02,82.93,83.69,1043800
2024-01-22 07:00:00,83.69,83.88,82.84,83.22,513800
2024-01-23 07:00:00,83.69,85.31,83.5,85.21,1424300
2024-01-24 07:00:00,85.31,85.78,84.64,84.83,458200
2024-01-25 07:00:00,84.74,85.02,84.07,84.93,524900
2024-01-26 07:00:00,84.93,85.21,84.74,84.93,534200
2024-01-29 07:00:00,85.4,86.82,84.93,86.63,1435000
2024-01-30 07:00:00,86.63,87.2,86.44,86.73,1169300
2024-01-31 07:00:00,86.82,87.49,85.97,86.82,2129600
2024-02-01 07:00:00,86.82,87.01,86.06,87.01,1578400
2024-02-02 07:00:00,87.2,87.96,86.82,87.2,2566900
2024-02-05 07:00:00,87.2,87.2,85.12,86.35,1296100
2024-02-06 07:00:00,86.26,86.35,85.4,86.35,500600
2024-02-07 07:00:00,86.44,86.82,85.97,86.54,442800
2024-02-15 07:00:00,87.01,87.49,85.4,86.26,885800
2024-02-16 07:00:00,86.26,86.26,85.5,85.88,463300
2024-02-19 07:00:00,85.97,86.26,84.17,84.17,1070500
2024-02-20 07:00:00,84.17,85.21,83.69,84.17,742400
2024-02-21 07:00:00,84.26,84.26,83.12,83.6,1229400
2024-02-22 07:00:00,83.5,85.02,83.5,85.02,809100
2024-02-23 07:00:00,85.31,85.31,83.22,83.31,1195400
2024-02-26 07:00:00,83.31,84.55,82.93,83.98,1104100
2024-02-27 07:00:00,84.45,85.31,83.98,85.31,1547800
2024-02-28 07:00:00,85.5,86.16,84.93,85.59,952100
2024-02-29 07:00:00,85.97,87.11,85.02,85.78,1235900
2024-03-01 07:00:00,85.78,91.47,85.69,90.81,4273800
2024-03-04 07:00:00,90.81,91.66,90.05,90.72,1302300
2024-03-05 07:00:00,91.0,92.8,90.72,91.85,1857600
2024-03-06 07:00:00,91.85,91.85,89.2,90.14,1585000
2024-03-07 07:00:00,90.43,91.95,89.96,91.57,1917600
2024-03-08 07:00:00,91.95,93.56,90.72,91.57,3265800
2024-03-11 07:00:00,91.85,95.74,91.66,93.94,2936600
2024-03-12 07:00:00,94.42,94.7,92.52,93.94,1340200
2024-03-13 07:00:00,93.94,97.55,93.28,96.31,2395200
2024-03-14 07:00:00,96.79,98.5,94.8,95.74,1635900
2024-03-15 07:00:00,95.55,95.84,93.26,94.98,1635600
2024-03-18 07:00:00,94.03,94.03,88.58,92.88,3241300
2024-03-19 07:00:00,91.74,92.59,90.21,92.12,1913200
2024-03-20 07:00:00,91.64,93.93,90.78,93.74,2095700
2024-03-21 07:00:00,94.69,95.84,93.64,94.22,1591300
2024-03-22 07:00:00,94.5,94.5,92.59,94.03,1654300
2024-03-25 07:00:00,93.84,93.84,91.64,91.64,1405700
2024-03-26 07:00:00,91.83,93.07,91.54,92.98,1273200
2024-03-27 07:00:00,93.55,93.64,92.12,93.07,1406800
2024-03-28 07:00:00,93.17,93.36,92.5,93.26,975300
2024-03-29 07:00:00,93.55,96.03,93.55,94.41,2758800
2024-04-01 07:00:00,94.5,94.88,93.17,94.41,1089500
2024-04-02 07:00:00,94.31,94.5,92.98,94.5,1394400
2024-04-03 07:00:00,94.79,95.84,92.59,92.59,1994000
2024-04-04 07:00:00,92.4,93.45,92.21,93.07,773500
2024-04-05 07:00:00,91.93,92.78,91.93,92.5,718100
2024-04-08 07:00:00,92.59,92.78,91.16,91.16,792800
2024-04-09 07:00:00,91.16,92.78,91.07,92.59,1077700
2024-04-10 07:00:00,93.17,96.41,92.78,96.03,3227800
2024-04-11 07:00:00,95.36,95.55,94.5,95.46,784900
2024-04-12 07:00:00,96.13,99.28,96.13,98.42,1979200
2024-04-15 07:00:00,98.32,98.32,92.12,92.12,1956100
2024-04-16 07:00:00,92.5,92.78,88.2,91.54,2417700
2024-04-17 07:00:00,92.4,92.4,87.92,88.3,1763000
2024-04-19 07:00:00,87.34,88.49,85.15,87.34,1679900
2024-04-22 07:00:00,87.82,89.25,87.25,89.16,1425200
2024-04-23 07:00:00,89.06,89.06,86.77,88.3,1593500
2024-04-24 07:00:00,88.39,90.4,87.34,90.02,1615500
2024-04-25 07:00:00,89.25,89.92,88.78,89.92,1081700
2024-04-26 07:00:00,89.54,90.78,88.3,90.68,1654400
2024-05-02 07:00:00,90.59,91.83,89.92,91.74,1161100
2024-05-03 07:00:00,92.21,92.4,90.97,92.12,2370400
2024-05-06 07:00:00,92.12,92.21,90.97,91.54,1019300
2024-05-07 07:00:00,91.93,94.69,91.16,93.55,2601600
2024-05-08 07:00:00,93.55,93.64,92.4,93.17,1033800
2024-05-09 07:00:00,93.17,93.64,91.64,92.12,1101600
2024-05-10 07:00:00,93.07,93.84,92.02,93.07,2296200
2024-05-13 07:00:00,93.93,93.93,92.21,92.78,564400
2024-05-14 07:00:00,93.45,93.45,91.16,92.02,1342900
2024-05-15 07:00:00,92.59,92.59,91.54,92.31,1183000
2024-05-16 07:00:00,92.88,93.26,92.31,92.78,1124100
2024-05-17 07:00:00,92.98,94.98,92.59,94.6,2413900
2024-05-20 07:00:00,95.17,95.17,92.98,92.98,1391400
2024-05-21 07:00:00,94.03,96.32,93.55,93.55,2638700
2024-05-22 07:00:00,94.12,94.12,92.12,93.64,1584400
2024-05-23 07:00:00,93.64,93.64,91.74,93.64,1367300
2024-05-24 07:00:00,92.59,92.88,89.92,90.59,2852200
2024-05-27 07:00:00,90.68,90.88,89.25,89.92,752600
2024-05-28 07:00:00,89.92,90.68,89.83,90.59,888900
2024-05-29 07:00:00,90.59,90.59,89.06,89.06,1175700
2024-05-30 07:00:00,88.49,88.68,87.34,88.68,2225500
2024-05-31 07:00:00,88.68,89.64,88.39,89.64,1189600
2024-06-03 07:00:00,89.73,89.92,88.49,89.35,1703300
2024-06-04 07:00:00,89.35,90.97,89.25,90.49,1668700
2024-06-05 07:00:00,90.68,91.07,89.83,90.11,1422800
2024-06-06 07:00:00,91.64,91.64,89.73,90.68,1572400
2024-06-07 07:00:00,91.07,91.07,89.44,90.3,941700
2024-06-10 07:00:00,89.73,90.49,89.73,90.3,700400
2024-06-11 07:00:00,90.4,90.88,89.92,90.02,903100
2024-06-12 07:00:00,90.02,92.5,89.92,92.5,1519800
2024-06-13 07:00:00,92.98,92.98,91.93,92.88,866300
2024-06-14 07:00:00,92.88,92.88,91.45,91.45,837500
2024-06-17 07:00:00,91.16,91.64,90.21,91.64,920900
2024-06-18 07:00:00,91.64,92.59,91.64,92.21,662800
2024-06-19 07:00:00,92.21,92.4,91.16,92.4,508000
2024-06-20 07:00:00,92.12,94.22,92.12,93.36,1409300
2024-06-21 07:00:00,94.03,94.03,93.26,93.26,908300
2024-06-24 07:00:00,93.26,93.45,90.49,92.88,1428300
2024-06-25 07:00:00,92.02,92.5,91.64,92.12,446500
2024-06-26 07:00:00,91.93,92.12,90.3,91.74,957800
2024-06-27 07:00:00,91.64,91.64,89.54,91.16,1037400
2024-06-28 07:00:00,91.07,91.16,89.25,91.16,799400
2024-07-01 07:00:00,90.68,91.07,89.25,89.73,500500
2024-07-02 07:00:00,89.92,91.26,89.73,90.68,800300
2024-07-03 07:00:00,91.26,91.26,89.83,90.3,862100
2024-07-04 07:00:00,90.68,91.74,90.21,90.59,1048700
2024-07-05 07:00:00,90.68,91.07,89.92,90.68,752200
2024-07-08 07:00:00,91.74,91.74,90.3,91.07,1007700
2024-07-09 07:00:00,91.07,94.41,90.78,94.22,3955700
2024-07-10 07:00:00,94.31,94.5,93.26,93.55,999700
2024-07-11 07:00:00,94.03,94.41,92.69,92.98,1313300
2024-07-12 07:00:00,93.36,93.36,92.21,93.26,1185000
2024-07-15 07:00:00,93.55,93.55,92.5,93.26,929700
2024-07-16 07:00:00,93.55,94.88,92.69,92.69,1566400
2024-07-17 07:00:00,93.07,93.36,89.35,91.54,1428300
2024-07-18 07:00:00,91.26,91.64,89.54,91.64,1137100
2024-07-19 07:00:00,91.64,91.74,90.59,91.35,653700
2024-07-22 07:00:00,90.68,91.26,89.54,89.92,810400
2024-07-23 07:00:00,90.02,91.16,89.35,89.54,966100
2024-07-24 07:00:00,89.54,91.07,88.3,90.49,1225200
2024-07-25 07:00:00,89.83,90.59,89.83,90.49,279900
2024-07-26 07:00:00,90.97,91.83,90.59,91.83,608300
2024-07-29 07:00:00,92.31,92.4,91.64,92.4,417800
2024-07-30 07:00:00,92.12,93.55,91.64,92.5,773400
2024-07-31 07:00:00,92.88,92.88,91.93,92.69,762200
2024-08-01 07:00:00,92.12,94.79,91.26,93.36,2463900
2024-08-02 07:00:00,91.26,94.5,91.26,94.5,1826200
2024-08-05 07:00:00,92.5,93.55,89.25,90.88,1921400
2024-08-06 07:00:00,90.97,91.35,89.64,91.26,641000
2024-08-07 07:00:00,92.12,92.12,89.83,91.16,281300
2024-08-08 07:00:00,90.4,91.16,89.92,90.02,468500
2024-08-09 07:00:00,90.88,91.35,90.21,91.26,415200
2024-08-12 07:00:00,91.26,92.59,90.97,92.59,561000
2024-08-13 07:00:00,92.78,94.22,92.12,92.98,1567300
2024-08-14 07:00:00,93.74,94.22,92.59,92.98,811600
2024-08-15 07:00:00,92.78,92.88,90.68,92.5,849100
2024-08-16 07:00:00,92.4,93.84,91.74,93.64,1726700
2024-08-19 07:00:00,94.5,100.14,94.22,100.14,4954600
2024-08-20 07:00:00,101.76,103.48,101.38,103.09,3270300
2024-08-21 07:00:00,103.09,103.48,102.14,103.48,1480600
2024-08-22 07:00:00,103.57,105.19,103.19,104.34,1571100
2024-08-23 07:00:00,104.62,104.62,102.62,103.95,1577500
2024-08-26 07:00:00,102.14,102.62,97.94,97.94,5634400
2024-08-27 07:00:00,98.23,99.08,96.03,98.32,2291700
2024-08-28 07:00:00,98.51,98.8,96.6,96.98,1569300
2024-08-29 07:00:00,97.18,98.04,96.41,96.41,1029600
2024-08-30 07:00:00,96.7,98.04,96.7,97.56,817100
2024-09-04 07:00:00,96.51,97.18,95.55,96.6,1172800
2024-09-05 07:00:00,97.27,97.84,95.55,95.55,1093800
2024-09-06 07:00:00,95.46,96.03,94.6,95.08,1142500
2024-09-09 07:00:00,94.79,95.46,93.93,94.98,920100
2024-09-10 07:00:00,94.98,95.84,94.41,94.5,741300
2024-09-11 07:00:00,94.22,94.88,94.03,94.69,652500
2024-09-12 07:00:00,95.36,95.65,94.79,94.88,663700
2024-09-13 07:00:00,95.08,95.36,94.79,95.27,583900
2024-09-16 07:00:00,95.46,96.79,94.98,94.98,973000
2024-09-17 07:00:00,94.69,95.46,94.69,95.46,524600
2024-09-18 07:00:00,95.65,95.94,94.98,95.46,1004900
2024-09-19 07:00:00,95.46,95.46,94.03,94.41,1491600
2024-09-20 07:00:00,94.79,95.27,94.22,94.31,1659400
2024-09-23 07:00:00,94.5,94.98,94.03,94.6,561500
2024-09-24 07:00:00,94.6,96.03,94.6,94.88,845700
2024-09-25 07:00:00,95.27,95.36,94.5,95.08,1191000
2024-09-26 07:00:00,95.27,95.84,94.79,94.79,1362800
